population,minimum_age,maximum_age,gender,zipcode,geo_id
8,65.0,66.0,male,31544,8600000US31544
250,75.0,79.0,female,44471,8600000US44471
56,40.0,44.0,female,49449,8600000US49449
6,0.0,4.0,female,23426,8600000US23426
102,62.0,64.0,male,17547,8600000US17547
264,70.0,74.0,female,97212,8600000US97212
4,22.0,24.0,female,73722,8600000US73722
8,80.0,84.0,male,24646,8600000US24646
22,22.0,24.0,male,75489,8600000US75489
60,5.0,9.0,female,14024,8600000US14024
11,0.0,4.0,female,61552,8600000US61552
374,10.0,14.0,female,75644,8600000US75644
68,62.0,64.0,male,80117,8600000US80117
97,5.0,9.0,male,75568,8600000US75568
78,65.0,66.0,female,71322,8600000US71322
33,20.0,20.0,female,74056,8600000US74056
73,22.0,24.0,male,12487,8600000US12487
306,50.0,54.0,female,34431,8600000US34431
54,15.0,17.0,male,83323,8600000US83323
23,20.0,20.0,male,13108,8600000US13108
2776,nan,nan,female,76255,8600000US76255
221,80.0,84.0,male,27253,8600000US27253
1,55.0,59.0,male,47853,8600000US47853
180,55.0,59.0,male,22849,8600000US22849
55,25.0,29.0,female,36549,8600000US36549
133,30.0,34.0,female,49042,8600000US49042
2590,nan,nan,nan,38633,8600000US38633
84,70.0,74.0,female,60552,8600000US60552
71,0.0,4.0,female,25168,8600000US25168
35,21.0,21.0,female,46710,8600000US46710
631,55.0,59.0,male,48820,8600000US48820
64,45.0,49.0,male,66020,8600000US66020
114,62.0,64.0,male,53233,8600000US53233
62,60.0,61.0,male,35619,8600000US35619
347,15.0,17.0,female,46135,8600000US46135
2,21.0,21.0,female,69045,8600000US69045
73,60.0,61.0,male,2556,8600000US02556
475,35.0,39.0,male,19008,8600000US19008
57,0.0,4.0,female,90021,8600000US90021
265,21.0,21.0,male,75115,8600000US75115
1311,60.0,61.0,female,11226,8600000US11226
123,0.0,4.0,female,53036,8600000US53036
40,80.0,84.0,female,4627,8600000US04627
138,25.0,29.0,female,48138,8600000US48138
279,55.0,59.0,male,51566,8600000US51566
12,22.0,24.0,female,56518,8600000US56518
269,0.0,4.0,male,24588,8600000US24588
66,21.0,21.0,male,37757,8600000US37757
35,18.0,19.0,male,70532,8600000US70532
18,55.0,59.0,male,3215,8600000US03215
15,60.0,61.0,male,5146,8600000US05146
4,80.0,84.0,male,72047,8600000US72047
823,10.0,14.0,female,29412,8600000US29412
8,55.0,59.0,female,88347,8600000US88347
598,0.0,4.0,male,32223,8600000US32223
214,65.0,66.0,female,39305,8600000US39305
64,18.0,19.0,male,35452,8600000US35452
556,55.0,59.0,female,36606,8600000US36606
13,0.0,4.0,female,25624,8600000US25624
185,15.0,17.0,male,31779,8600000US31779
2333,25.0,29.0,male,96818,8600000US96818
38,35.0,39.0,female,61733,8600000US61733
28,25.0,29.0,male,27876,8600000US27876
856,nan,nan,nan,33849,8600000US33849
127,40.0,44.0,male,27810,8600000US27810
1,50.0,54.0,male,4442,8600000US04442
26,18.0,19.0,male,97327,8600000US97327
39,45.0,49.0,male,12022,8600000US12022
117,nan,nan,nan,7970,8600000US07970
477,0.0,4.0,female,41056,8600000US41056
671,55.0,59.0,male,43952,8600000US43952
2,85.0,nan,female,73442,8600000US73442
13,70.0,74.0,female,15661,8600000US15661
142,50.0,54.0,male,54968,8600000US54968
6,80.0,84.0,female,63386,8600000US63386
1066,55.0,59.0,male,1701,8600000US01701
186,45.0,49.0,female,45614,8600000US45614
95,40.0,44.0,female,1351,8600000US01351
354,85.0,nan,female,60613,8600000US60613
27,40.0,44.0,female,3770,8600000US03770
228,18.0,19.0,female,53027,8600000US53027
557,22.0,24.0,female,45750,8600000US45750
87,60.0,61.0,male,39652,8600000US39652
4,75.0,79.0,female,51648,8600000US51648
27,70.0,74.0,male,72327,8600000US72327
633,10.0,14.0,female,67214,8600000US67214
113,40.0,44.0,male,31566,8600000US31566
82,21.0,21.0,male,31326,8600000US31326
6,55.0,59.0,female,66758,8600000US66758
47,18.0,19.0,female,6277,8600000US06277
723,5.0,9.0,female,95334,8600000US95334
1,30.0,34.0,male,29493,8600000US29493
154,35.0,39.0,male,3858,8600000US03858
3,60.0,61.0,male,89404,8600000US89404
110,55.0,59.0,male,68372,8600000US68372
116,50.0,54.0,male,63435,8600000US63435
79,10.0,14.0,female,45634,8600000US45634
29,40.0,44.0,male,58366,8600000US58366
1,80.0,84.0,female,70662,8600000US70662
265,21.0,21.0,female,65251,8600000US65251
28,30.0,34.0,male,16746,8600000US16746
3,80.0,84.0,female,62962,8600000US62962
153,80.0,84.0,male,60423,8600000US60423
64,35.0,39.0,female,63369,8600000US63369
7,60.0,61.0,male,97430,8600000US97430
4,85.0,nan,male,99780,8600000US99780
63,80.0,84.0,male,11935,8600000US11935
434,70.0,74.0,female,71201,8600000US71201
197,85.0,nan,female,48340,8600000US48340
16,21.0,21.0,male,46524,8600000US46524
249,5.0,9.0,male,41008,8600000US41008
110,40.0,44.0,male,30206,8600000US30206
104,35.0,39.0,female,58368,8600000US58368
9,67.0,69.0,female,55026,8600000US55026
6,0.0,4.0,female,78931,8600000US78931
31,65.0,66.0,male,30222,8600000US30222
13,0.0,4.0,male,85352,8600000US85352
89,10.0,14.0,female,67637,8600000US67637
100,70.0,74.0,female,39451,8600000US39451
127,40.0,44.0,male,12138,8600000US12138
387,40.0,44.0,female,7419,8600000US07419
577,55.0,59.0,male,32607,8600000US32607
1269,70.0,74.0,male,33950,8600000US33950
60,35.0,39.0,male,13433,8600000US13433
173,85.0,nan,male,49464,8600000US49464
185,85.0,nan,male,19958,8600000US19958
42,22.0,24.0,male,84784,8600000US84784
33,5.0,9.0,female,59845,8600000US59845
109,67.0,69.0,female,23192,8600000US23192
3,22.0,24.0,male,78585,8600000US78585
271,60.0,61.0,female,18944,8600000US18944
392,55.0,59.0,male,77484,8600000US77484
32,18.0,19.0,female,53521,8600000US53521
14,18.0,19.0,female,83611,8600000US83611
89,60.0,61.0,male,6498,8600000US06498
37,55.0,59.0,female,69127,8600000US69127
27,55.0,59.0,female,96726,8600000US96726
228,80.0,84.0,male,24017,8600000US24017
634,25.0,29.0,female,92251,8600000US92251
7252,nan,nan,female,33131,8600000US33131
455,5.0,9.0,male,99901,8600000US99901
18,40.0,44.0,female,5775,8600000US05775
25,45.0,49.0,female,63530,8600000US63530
150,10.0,14.0,female,43517,8600000US43517
76,nan,nan,female,67659,8600000US67659
39,21.0,21.0,male,31811,8600000US31811
60,55.0,59.0,female,83623,8600000US83623
60,35.0,39.0,female,43360,8600000US43360
5,18.0,19.0,male,51044,8600000US51044
245,15.0,17.0,female,68106,8600000US68106
586,10.0,14.0,male,46774,8600000US46774
116,0.0,4.0,female,89061,8600000US89061
32,45.0,49.0,female,95957,8600000US95957
3,60.0,61.0,female,62023,8600000US62023
6,65.0,66.0,male,42323,8600000US42323
71,50.0,54.0,male,14427,8600000US14427
53,5.0,9.0,female,54622,8600000US54622
188,18.0,19.0,male,41094,8600000US41094
525,80.0,84.0,female,45014,8600000US45014
1290,25.0,29.0,female,95132,8600000US95132
13,0.0,4.0,male,41619,8600000US41619
9,65.0,66.0,male,80481,8600000US80481
24,5.0,9.0,female,61774,8600000US61774
13,10.0,14.0,female,84730,8600000US84730
262,50.0,54.0,female,63830,8600000US63830
6,55.0,59.0,female,4642,8600000US04642
49,50.0,54.0,female,24245,8600000US24245
1291,nan,nan,male,62677,8600000US62677
186,5.0,9.0,female,84642,8600000US84642
99,80.0,84.0,female,14787,8600000US14787
24,67.0,69.0,female,4448,8600000US04448
224,20.0,20.0,female,91780,8600000US91780
141,40.0,44.0,male,50124,8600000US50124
257,62.0,64.0,female,78003,8600000US78003
154,50.0,54.0,male,44442,8600000US44442
2,80.0,84.0,male,56754,8600000US56754
24,85.0,nan,female,24467,8600000US24467
120,25.0,29.0,female,40823,8600000US40823
30,40.0,44.0,male,24147,8600000US24147
285,25.0,29.0,male,41144,8600000US41144
2,67.0,69.0,female,44265,8600000US44265
4,22.0,24.0,female,97130,8600000US97130
2,25.0,29.0,male,38047,8600000US38047
8,85.0,nan,male,76890,8600000US76890
9,75.0,79.0,female,56683,8600000US56683
25,30.0,34.0,female,22958,8600000US22958
348,62.0,64.0,male,86426,8600000US86426
1,20.0,20.0,male,27866,8600000US27866
18,67.0,69.0,male,39862,8600000US39862
49,80.0,84.0,male,95006,8600000US95006
87,75.0,79.0,male,92408,8600000US92408
22,67.0,69.0,male,74865,8600000US74865
480,35.0,39.0,female,54660,8600000US54660
630,18.0,19.0,female,20747,8600000US20747
9,15.0,17.0,male,25826,8600000US25826
49,45.0,49.0,male,36783,8600000US36783
11,10.0,14.0,female,73718,8600000US73718
664,45.0,49.0,male,22203,8600000US22203
20,20.0,20.0,male,75102,8600000US75102
296,21.0,21.0,male,95843,8600000US95843
6,70.0,74.0,female,52163,8600000US52163
9159,nan,nan,male,90265,8600000US90265
186,15.0,17.0,male,1473,8600000US01473
277,70.0,74.0,male,71109,8600000US71109
1111,15.0,17.0,male,29732,8600000US29732
71,45.0,49.0,male,56243,8600000US56243
43,65.0,66.0,female,95255,8600000US95255
94,22.0,24.0,male,63124,8600000US63124
33,25.0,29.0,male,59218,8600000US59218
40,35.0,39.0,female,25938,8600000US25938
14,65.0,66.0,male,61436,8600000US61436
682,55.0,59.0,male,22102,8600000US22102
168,85.0,nan,male,99354,8600000US99354
3,65.0,66.0,male,57779,8600000US57779
631,55.0,59.0,male,29307,8600000US29307
26,75.0,79.0,male,81631,8600000US81631
59,80.0,84.0,female,49455,8600000US49455
15,20.0,20.0,male,2642,8600000US02642
10,50.0,54.0,male,68719,8600000US68719
5,65.0,66.0,male,71659,8600000US71659
285,0.0,4.0,female,2452,8600000US02452
7,35.0,39.0,female,61059,8600000US61059
32,70.0,74.0,male,43569,8600000US43569
242,22.0,24.0,female,77306,8600000US77306
7,70.0,74.0,male,97635,8600000US97635
30,67.0,69.0,male,29471,8600000US29471
24,0.0,4.0,male,69150,8600000US69150
359,18.0,19.0,female,32533,8600000US32533
13,18.0,19.0,male,22969,8600000US22969
1107,50.0,54.0,male,52732,8600000US52732
3,21.0,21.0,male,54763,8600000US54763
97,75.0,79.0,male,37722,8600000US37722
720,55.0,59.0,female,33948,8600000US33948
90,62.0,64.0,male,56633,8600000US56633
2,20.0,20.0,female,57255,8600000US57255
63,75.0,79.0,male,99328,8600000US99328
1772,45.0,49.0,female,19701,8600000US19701
6,60.0,61.0,female,57315,8600000US57315
28,18.0,19.0,female,17505,8600000US17505
567,60.0,61.0,female,98023,8600000US98023
253,30.0,34.0,male,34945,8600000US34945
60,21.0,21.0,male,13413,8600000US13413
172,75.0,79.0,male,53085,8600000US53085
107,60.0,61.0,female,43604,8600000US43604
1,20.0,20.0,female,50435,8600000US50435
12,65.0,66.0,female,38061,8600000US38061
29,30.0,34.0,female,50510,8600000US50510
40,20.0,20.0,male,53551,8600000US53551
15,65.0,66.0,female,71325,8600000US71325
10,5.0,9.0,female,74636,8600000US74636
121,80.0,84.0,male,48442,8600000US48442
25,35.0,39.0,female,8511,8600000US08511
27,10.0,14.0,female,27843,8600000US27843
19,22.0,24.0,male,50830,8600000US50830
27,50.0,54.0,male,14824,8600000US14824
1010,50.0,54.0,female,53072,8600000US53072
1014,10.0,14.0,male,12866,8600000US12866
5,70.0,74.0,male,2672,8600000US02672
2,22.0,24.0,female,69125,8600000US69125
9,25.0,29.0,male,29921,8600000US29921
915,45.0,49.0,male,90064,8600000US90064
56,25.0,29.0,male,76859,8600000US76859
35,25.0,29.0,female,62443,8600000US62443
137,30.0,34.0,male,14031,8600000US14031
7,45.0,49.0,male,79777,8600000US79777
21,70.0,74.0,female,24351,8600000US24351
26,35.0,39.0,male,74083,8600000US74083
500,45.0,49.0,female,2917,8600000US02917
39,60.0,61.0,male,67505,8600000US67505
12,40.0,44.0,male,25922,8600000US25922
266,75.0,79.0,male,15216,8600000US15216
39,67.0,69.0,male,39425,8600000US39425
121,50.0,54.0,male,95655,8600000US95655
210,70.0,74.0,female,20112,8600000US20112
408,18.0,19.0,male,48162,8600000US48162
1147,45.0,49.0,male,96150,8600000US96150
2488,nan,nan,nan,8741,8600000US08741
82,0.0,4.0,female,1741,8600000US01741
889,40.0,44.0,male,92606,8600000US92606
1105,25.0,29.0,male,20191,8600000US20191
15,65.0,66.0,female,97627,8600000US97627
7,45.0,49.0,female,74459,8600000US74459
110,80.0,84.0,female,47454,8600000US47454
9,62.0,64.0,male,67568,8600000US67568
1,20.0,20.0,female,15660,8600000US15660
197,60.0,61.0,male,8640,8600000US08640
272,30.0,34.0,female,32333,8600000US32333
3,65.0,66.0,male,75565,8600000US75565
304,85.0,nan,female,30032,8600000US30032
159,50.0,54.0,female,78160,8600000US78160
1451,0.0,4.0,male,60901,8600000US60901
18,0.0,4.0,female,73718,8600000US73718
23,70.0,74.0,female,5770,8600000US05770
217,60.0,61.0,female,65020,8600000US65020
391,5.0,9.0,female,90232,8600000US90232
2151,nan,nan,male,27243,8600000US27243
3,60.0,61.0,female,52164,8600000US52164
5,40.0,44.0,male,97874,8600000US97874
27,10.0,14.0,male,79506,8600000US79506
96,60.0,61.0,male,15204,8600000US15204
634,18.0,19.0,male,7501,8600000US07501
13,22.0,24.0,male,1368,8600000US01368
1581,nan,nan,male,48140,8600000US48140
35,50.0,54.0,female,61367,8600000US61367
25,80.0,84.0,male,61369,8600000US61369
7,45.0,49.0,male,22722,8600000US22722
156,62.0,64.0,female,15825,8600000US15825
397,55.0,59.0,female,12308,8600000US12308
471,40.0,44.0,male,77028,8600000US77028
10,80.0,84.0,female,14897,8600000US14897
633,18.0,19.0,male,29301,8600000US29301
16,5.0,9.0,female,50277,8600000US50277
343,nan,nan,female,3445,8600000US03445
221,0.0,4.0,male,48883,8600000US48883
175,85.0,nan,male,48162,8600000US48162
46,10.0,14.0,female,68825,8600000US68825
4,18.0,19.0,male,786,8600000US00786
373,10.0,14.0,male,70445,8600000US70445
10,67.0,69.0,female,86545,8600000US86545
8,60.0,61.0,male,42533,8600000US42533
10,15.0,17.0,male,26619,8600000US26619
287,67.0,69.0,female,54303,8600000US54303
11,18.0,19.0,female,23856,8600000US23856
899,50.0,54.0,female,34957,8600000US34957
265,67.0,69.0,male,44125,8600000US44125
125,50.0,54.0,female,96143,8600000US96143
22,0.0,4.0,female,50026,8600000US50026
1704,35.0,39.0,male,60504,8600000US60504
7,55.0,59.0,male,83119,8600000US83119
152,70.0,74.0,female,35773,8600000US35773
370,67.0,69.0,male,90746,8600000US90746
62,30.0,34.0,male,31411,8600000US31411
39,70.0,74.0,female,47995,8600000US47995
9,60.0,61.0,female,77046,8600000US77046
227,30.0,34.0,male,79901,8600000US79901
28,25.0,29.0,female,14170,8600000US14170
3,55.0,59.0,male,21627,8600000US21627
1,75.0,79.0,female,52647,8600000US52647
1333,35.0,39.0,female,27612,8600000US27612
60,45.0,49.0,male,45768,8600000US45768
260,80.0,84.0,male,15106,8600000US15106
1070,75.0,79.0,female,11373,8600000US11373
28,80.0,84.0,female,64048,8600000US64048
4,60.0,61.0,male,36858,8600000US36858
20,85.0,nan,male,19962,8600000US19962
5,18.0,19.0,male,56280,8600000US56280
244,45.0,49.0,female,62839,8600000US62839
1682,25.0,29.0,male,2125,8600000US02125
49,15.0,17.0,male,54204,8600000US54204
75,40.0,44.0,female,12440,8600000US12440
54,18.0,19.0,female,10504,8600000US10504
5,21.0,21.0,female,42215,8600000US42215
2,70.0,74.0,male,15316,8600000US15316
57,21.0,21.0,female,98247,8600000US98247
541,62.0,64.0,male,32514,8600000US32514
231,5.0,9.0,female,25276,8600000US25276
1,25.0,29.0,female,72038,8600000US72038
304,75.0,79.0,female,76522,8600000US76522
14,20.0,20.0,female,76665,8600000US76665
12,21.0,21.0,female,36256,8600000US36256
76,30.0,34.0,female,40759,8600000US40759
411,60.0,61.0,male,84120,8600000US84120
120,50.0,54.0,male,80530,8600000US80530
253,nan,nan,male,62923,8600000US62923
186,15.0,17.0,male,33875,8600000US33875
451,55.0,59.0,female,77701,8600000US77701
62,75.0,79.0,female,43821,8600000US43821
23,25.0,29.0,female,98345,8600000US98345
28,40.0,44.0,male,52551,8600000US52551
179,18.0,19.0,female,62035,8600000US62035
18,10.0,14.0,female,73562,8600000US73562
96,85.0,nan,male,77062,8600000US77062
184,55.0,59.0,male,27258,8600000US27258
88,67.0,69.0,female,20833,8600000US20833
48,40.0,44.0,female,74103,8600000US74103
142,5.0,9.0,male,32535,8600000US32535
75,21.0,21.0,male,15224,8600000US15224
114,40.0,44.0,female,62640,8600000US62640
87,45.0,49.0,male,58341,8600000US58341
418,0.0,4.0,female,7504,8600000US07504
18,45.0,49.0,female,50539,8600000US50539
189,50.0,54.0,female,23947,8600000US23947
1,85.0,nan,male,60111,8600000US60111
4,18.0,19.0,female,3779,8600000US03779
947,10.0,14.0,female,53189,8600000US53189
142,25.0,29.0,female,79536,8600000US79536
18,60.0,61.0,male,52141,8600000US52141
214,45.0,49.0,male,79363,8600000US79363
1306,18.0,19.0,female,75217,8600000US75217
160,85.0,nan,male,37221,8600000US37221
30,25.0,29.0,male,52201,8600000US52201
62,21.0,21.0,male,20895,8600000US20895
6,25.0,29.0,female,47866,8600000US47866
15,62.0,64.0,female,62867,8600000US62867
349,30.0,34.0,female,77905,8600000US77905
18,80.0,84.0,male,79014,8600000US79014
5,0.0,4.0,male,79344,8600000US79344
63,20.0,20.0,male,85739,8600000US85739
22,40.0,44.0,female,99554,8600000US99554
68,35.0,39.0,male,1770,8600000US01770
28,60.0,61.0,male,2646,8600000US02646
2,10.0,14.0,male,8321,8600000US08321
926,5.0,9.0,male,59404,8600000US59404
9,67.0,69.0,male,56116,8600000US56116
82,21.0,21.0,female,85388,8600000US85388
57,45.0,49.0,male,54723,8600000US54723
356,22.0,24.0,male,21890,8600000US21890
48,85.0,nan,female,95623,8600000US95623
1500,5.0,9.0,female,99504,8600000US99504
116,22.0,24.0,female,79922,8600000US79922
90,22.0,24.0,male,40360,8600000US40360
288,30.0,34.0,male,50201,8600000US50201
116,40.0,44.0,male,18458,8600000US18458
9,35.0,39.0,male,13157,8600000US13157
10,67.0,69.0,female,83867,8600000US83867
177,55.0,59.0,male,23310,8600000US23310
68,5.0,9.0,male,12484,8600000US12484
5,65.0,66.0,female,28757,8600000US28757
667,40.0,44.0,female,78584,8600000US78584
346,45.0,49.0,female,55807,8600000US55807
1481,30.0,34.0,female,30294,8600000US30294
142,nan,nan,male,87539,8600000US87539
1,10.0,14.0,female,57426,8600000US57426
22,21.0,21.0,male,72101,8600000US72101
510,40.0,44.0,female,97113,8600000US97113
1105,nan,nan,male,37145,8600000US37145
72,0.0,4.0,female,95669,8600000US95669
325,nan,nan,male,12480,8600000US12480
63,70.0,74.0,male,49640,8600000US49640
69,50.0,54.0,female,44099,8600000US44099
177,30.0,34.0,female,65355,8600000US65355
112,25.0,29.0,female,14787,8600000US14787
184,18.0,19.0,female,54603,8600000US54603
48,45.0,49.0,female,40009,8600000US40009
70,15.0,17.0,female,47336,8600000US47336
20,67.0,69.0,male,81149,8600000US81149
20,5.0,9.0,male,61042,8600000US61042
215,45.0,49.0,female,98359,8600000US98359
41,0.0,4.0,female,96028,8600000US96028
105,30.0,34.0,female,21536,8600000US21536
55,20.0,20.0,female,80603,8600000US80603
4,55.0,59.0,female,66778,8600000US66778
6324,nan,nan,male,40965,8600000US40965
30,75.0,79.0,male,38553,8600000US38553
31,55.0,59.0,male,59472,8600000US59472
27,0.0,4.0,male,58374,8600000US58374
43,22.0,24.0,male,27812,8600000US27812
107,45.0,49.0,male,59323,8600000US59323
64,25.0,29.0,male,22448,8600000US22448
33,10.0,14.0,female,83811,8600000US83811
381,75.0,79.0,male,43229,8600000US43229
303,nan,nan,male,58052,8600000US58052
259,60.0,61.0,male,45066,8600000US45066
32,15.0,17.0,female,58041,8600000US58041
15,85.0,nan,male,63848,8600000US63848
12,70.0,74.0,female,41740,8600000US41740
1,20.0,20.0,male,25529,8600000US25529
678,5.0,9.0,male,53094,8600000US53094
31,85.0,nan,male,79119,8600000US79119
65,5.0,9.0,female,42746,8600000US42746
5,40.0,44.0,male,4852,8600000US04852
581,nan,nan,male,66872,8600000US66872
